"id","name","name_short","starts_at_lt","ends_at_lt"
"38eaa53b-8a9c-4709-93b8-3eac3044fa04",Практика по развитию профессиональных компетенций юриста,ПРПКЮ,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"93e93ca4-abac-4a4a-b2f9-af5eecac5d8b",Практика по развитию профессиональных компетенций юриста,ПРПКЮ ЗФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4b7ec757-df74-406f-ada1-324f57c54c56",Практика по развитию профессиональных компетенций юриста,ПРПКЮ,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"84fc0a10-bad5-477c-a036-1a1214453866",Практика по развитию профессиональных компетенций юриста ,ПРПКЮ,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"57fef840-73a4-4390-85e8-0242ca5c7e2b",Практика по развитию профессиональных компетенций юриста ,ПРПКЮ,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
"51d0fc57-2be8-4c14-b4f4-99bd19b54f36",Практика по черчению и проектированию,ПпЧиП,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"60a8c04b-79ea-4575-ad04-7f2150ad8c31",Практика продюсирования мультиплатформенного медиаконтента ,ПпММ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"70578267-a225-431c-9e54-da31535dbdfc",Практика продюсирования мультиплатформенного медиаконтента ,ПпММ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"5f56786a-723d-4fad-9907-40c07de56528",Практика социологических исследований,ПСИ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"36ed7f5a-80db-4f4e-ae5a-084a55d02d26",Практикум иностранного языка ,Практ ИЯ ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"961d1f47-fda8-43e4-9bf8-e4f1f2ca0ccd","Практикум ""Искусство публичных выступлений и деловой коммуникации""",ИПВиДК,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"0a521e19-ef5e-4820-a8e3-0989174bd887",Практикум Методы исследования в логопедии,ПМИВЛ,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
ecb85f39-dbff-4bc8-bbaf-b264e1b37762,Практикум Методы исследования в логопедии,ПМИВЛ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"66398f9d-5a41-4569-b713-94ac1e907a80","Практикум ""Методы психологии""",ПрактМПс,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"7c33e5d4-a833-4a5c-a1d8-d075f920689a","Практикум ""Методы психологии""",Наблдние_Беседа,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4572fa0c-cd3b-4267-b6dc-978774366e65","Практикум ""Методы психологии"" ""Базовые психол. эксперименты""",Баз. псих. эксп.,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"1b302609-b975-4d10-b3ef-1bc66cd51173","Практикум ""Методы психологии"". Экзамен",Практикум Экз,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"002e9b17-703e-44d2-94f7-1f10401f54c5",Практикум по взаимодействию воспитателя с родителями (с основами психологии и педагогики семьи),ПпВВсР(сОПиПС)(1),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
c8bc63c8-d731-45d4-847a-d78570565405,Практикум по взаимодействию воспитателя с родителями (с основами психологии и педагогики семьи) 7 семестр,ПпВВсР(сОПиПС)1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5aa5ad22-4c1f-4494-8be0-0c9d01717708",Практикум по взаимодействию воспитателя с родителями (с основами психологии и педагогики семьи) 8 семестр,ПпВВсР(сОПиПС)2,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"77118ae9-7506-4a05-bcdb-8b8bd9ba9127",Практикум по взаимодействию педагога с родителями (с основами психологии и педагогики семьи),ПпВПсРсОПиПС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
e9deda89-69dc-44de-8434-098848e2c172,Практикум по взаимодействию учителя с родителями с основами психологии и педагогики семьи,ПпВУсРсОПиПС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
e80f6a69-d48b-4796-83d1-0a158a10ac0f,Практикум по деловой коммуникации,ПрДелКомм,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"0d812dc4-b93d-427d-a51d-518b33762453",Практикум по земельным спорам,ПЗС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
bc9b1398-3f4c-49c0-b826-de1d047d889f,Практикум по информационным технологиям,ПрактикумИТ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"514e9309-303e-4cbf-9aaa-3025b6de0cea",Практикум по информационным технологиям,ПрактикумИТ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"190e5ca6-dda0-4135-a542-7c2c999636f9",Практикум по квалификации преступлений,ПКП,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"315373f2-271e-454c-a6e5-ebc810ef9bc4",Практикум по конструированию и анализу учебных занятий в начальной школе,Практикум КАУЗ ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
f07de5ac-7391-448e-b6ce-cc1de0b0f0df,Практикум по конструированию и анализу учебных занятий в начальной школе,ПпКиАУЗвНШ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"9682a46c-9f2a-47f9-9861-459bd0523631",Практикум по конструированию и анализу учебных занятий в начальной школе,ПпКиАУЗвНШ,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"44641106-124b-4357-b1ac-70391662dd37",Практикум по коррекционно-логопедической работе с детьми с нарушениями эмоционально-волевой сферы,ПпКЛРсдсНР,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
b9ad75a3-f590-4326-a1a7-bfb4b328f693,Практикум по культуре речевого общения второго иностранного языка (английский),ПКРО2ИЯ8семестр,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
ad8055bc-007c-4543-98d3-e472c446571f,Практикум по культуре речевого общения второго иностранного языка (английский),ПКРО2ИЯ ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
f1acf246-941b-4031-b235-bcd78489d7aa,Практикум по культуре речевого общения второго иностранного языка (английский),ПКРО2ИЯ7семестр,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b436db2e-45c8-4ca2-a12e-f32179407d24,Практикум по культуре речевого общения второго иностранного языка (английский)  ,ПКРО2ИЯ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
cae35846-d36a-46f0-9f5b-acd2ba190707,Практикум по культуре речевого общения второго иностранного языка (испанский),"ПКРО2ИЯисп,8",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
ca698bb3-07cd-4a13-ba75-2235a3daab47,Практикум по культуре речевого общения второго иностранного языка (испанский),"ПКРО2ИЯисп,7",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"243bc96f-79fd-4fe0-b12a-50901bec8ce8",Практикум по культуре речевого общения второго иностранного языка (испанский),ПКРО2ИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
fe2e7f92-4a2c-4555-b98d-d3ff01312269,Практикум по культуре речевого общения второго иностранного языка (испанский),ПКРО2ИЯ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"7f51a964-96bc-482f-a661-4887e0e8fe9e",Практикум по культуре речевого общения второго иностранного языка (итальянский),ПКРО 2 ИЯ (ит.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5fd5c49a-3a13-4de0-a74e-2a34947171a6",Практикум по культуре речевого общения второго иностранного языка (итальянский),ПКРО 2 ИЯ  ит. ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
c2b6a7a6-fe48-4e79-9c0b-4910f20f85ac,Практикум по культуре речевого общения второго иностранного языка (итальянский),ПКРО 2 ИЯ  ит. ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"2bdc9f85-7df5-4d5c-9e3d-b594d1f1cbf8","Практикум по культуре речевого общения второго иностранного языка (итальянский), 8 семестр",ПКРО 2 ИЯ (ит.),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
cd783952-93ab-404b-a8b0-319494f15990,Практикум по культуре речевого общения второго иностранного языка (немецкий),ПКРО 2 НО (5),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"793ea966-c8f3-48e9-b9db-9f3671d6a60d",Практикум по культуре речевого общения второго иностранного языка (немецкий),ПКРО 2ИЯ Нем 7с,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
a99ce5a7-632b-477c-9be3-d52127716138,Практикум по культуре речевого общения второго иностранного языка (немецкий),ПКРО 2 ИЯ НО 8 ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"48c9e015-077d-46a6-a16b-7a9ff1822fde",Практикум по культуре речевого общения второго иностранного языка (немецкий),ПКРО 2ИЯ НО 6сем,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"42f9a349-f394-4df8-9174-758485588f49",Практикум по культуре речевого общения второго иностранного языка (французский),ПКРО 2 ИЯ (фр.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"714d6205-bc02-404e-aa0a-02a1b90730ff",Практикум по культуре речевого общения второго иностранного языка (французский),ПКРО 2 ИЯ ФО (6),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"4ac91b58-97d1-41ae-8569-b76eb96132a2",Практикум по культуре речевого общения первого иностранного языка (английский),ПКРО 1 ИЯ (англ),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
da14f5c4-30ff-4aff-a86c-1be4224ba253,Практикум по культуре речевого общения первого иностранного языка (английский),ПКРО1ИЯ (англ) 5,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"2cea06dc-5154-4069-a9c4-bb725d45476c",Практикум по культуре речевого общения первого иностранного языка (английский),ПКРО1ИЯ (англ) ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"44aea99d-fe87-4be5-b950-cc89aef7e2e1",Практикум по культуре речевого общения первого иностранного языка (английский),ПКРО1ИЯАнгл8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
ebef9033-147d-416b-b71d-627ef28b3cad,Практикум по культуре речевого общения первого иностранного языка (английский),ПКРО1ИЯАнгл7,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
eb57f03a-5697-4bcb-be02-0b360936763e,Практикум по культуре речевого общения первого иностранного языка (немецкий),ПКРО1НО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
f7bd131d-7eea-4c4c-938e-c59e79f7c8f9,Практикум по культуре речевого общения первого иностранного языка (немецкий),ПКРО 1 ИЯ НО (5),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"7739ab34-144b-43b3-87b5-26818fe40372",Практикум по культуре речевого общения первого иностранного языка (немецкий),ПКРО 1 НО 3с,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"2f6228ce-6b97-4409-8ff4-47b92c56630d",Практикум по культуре речевого общения первого иностранного языка (французский),ПКРО 1 ИЯ ФО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"79797b89-484e-4ebf-b4a7-c45b315d7c28",Практикум по культуре речевого общения первого иностранного языка (французский),ПКРО 1 ИЯ ФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"427448b1-82aa-4e09-84e2-d6a63a596984",Практикум по межкультурной коммуникации и переводу второго иностранного языка (английский),ПМКиП 2 АО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"090b357d-46f3-40a8-a6c3-af61ebf7d0e1",Практикум по межкультурной коммуникации и переводу второго иностранного языка (английский),ПМКП2И,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"388c5141-d3f2-41a7-a57d-fe7185602096",Практикум по межкультурной коммуникации и переводу второго иностранного языка (английский),ПМКиП 2 АО ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
a1ed69d8-69db-4d91-907c-cfaa4429adce,Практикум по межкультурной коммуникации и переводу второго иностранного языка (английский),ПМКП2И,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
f0bf87be-d928-4fd0-b315-b89876545555,Практикум по межкультурной коммуникации и переводу второго иностранного языка  (испанский)," ПМКиП2ИЯисп,5",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"06bd2dc6-6078-48b4-8b9a-81c6231da22b",Практикум по межкультурной коммуникации и переводу второго иностранного языка (испанский),"ПМКиП2ИЯисп,7",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"75a24499-98d5-45f4-b120-1e8853c8a304",Практикум по межкультурной коммуникации и переводу второго иностранного языка (испанский),"ПМКиП2ИЯисп,6",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
fe1d79b7-31e3-4166-98af-8c7835f95bec,Практикум по межкультурной коммуникации и переводу второго иностранного языка (испанский)," ПМКиП2ИЯисп,8",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"53801572-3665-4298-b433-9cec70c921dd",Практикум по межкультурной коммуникации и переводу второго иностранного языка (немецкий),ПМКиП 2 ИЯ (5),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"48f7e2f0-b3b7-4f82-9639-b9c8a964e80d",Практикум по межкультурной коммуникации и переводу второго иностранного языка (немецкий),ПМКиП2ИЯ НО 7сем,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"689b6cf8-4831-434a-a812-766d979d9b09",Практикум по межкультурной коммуникации и переводу второго иностранного языка (немецкий),ПМКиП2ИЯ (6),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"45d68fd7-3699-434e-b6ea-eac6ad6f73b6","Практикум по межкультурной коммуникации и переводу второго иностранного языка НО, 8 семестр",ПМКП 2ИЯ Нем 8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"310cb56f-a3d2-465e-96f0-f40f324c24bb",Практикум по межкультурной коммуникации и переводу  второго иностранного языка  (французский),ПМКиП 2 ИЯ ФО(5),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"23420714-35a7-49b2-8544-42185cf3a3de",Практикум по межкультурной коммуникации и переводу второго иностранного языка (французский),ПМКиП 2 ИЯ (фр),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"13b36bf3-9c3e-4862-a637-0fa1f08c7210",Практикум по межкультурной коммуникации и переводу второго иностранного языка (французский),ПМКиП 2ИЯ ФО (6),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"88e6833d-c1bf-4435-bcec-664ab8e8c902",Практикум по межкультурной коммуникации и переводу второго иностранного языка (французский),ПМКиП 2 ИЯ (фр),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
e0f3c806-ace8-44a8-8011-2952d41a484c,Практикум по межкультурной коммуникации и переводу первого иностранного языка (английский),ПМКП 1 ИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"433990cc-cde3-4e06-a2b3-3bb60a1f631b",Практикум по межкультурной коммуникации и переводу первого иностранного языка (английский),ПМКП1ИЯ A8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"9aed213e-014c-4eca-9eb6-341dace87d49",Практикум по межкультурной коммуникации и переводу первого иностранного языка (английский),ПМКП 1 ИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"21a00408-3d27-4f9a-93e9-69c5bf79c603",Практикум по межкультурной коммуникации и переводу первого иностранного языка (английский),ПМКП1ИЯ Англ 7,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"6df80d35-5eda-41e9-a8ff-959d5bb41144",Практикум по межкультурной коммуникации и переводу первого иностранного языка (английский),ПМКП1И,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
af755c39-401a-42d2-bb6f-80c123acd84c,Практикум по межкультурной коммуникации и переводу первого иностранного языка (немецкий),ПМКП 1ИЯ Нем 7,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"26f6eea9-e405-4faf-b4ca-2c55895b3de8",Практикум по межкультурной коммуникации и переводу первого иностранного языка (немецкий),ПМКП 1ИЯ Нем 8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"1378008b-bece-4059-9399-789a6718ee3a",Практикум по межкультурной коммуникации и переводу первого иностранного языка (французский),ПМКиП 1 франц.5 ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"56c24435-76be-4d5c-9dbf-4ff30b14ba17",Практикум по межкультурной коммуникации и переводу первого иностранного языка (французский),ПМКиП 1 ИЯ ФО ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"5bcbf9a5-f073-42c8-ac6d-c235663b54cd",Практикум по межкультурной коммуникации и переводу первого иностранного языка (французский),ПКРО 1 ИЯ (фр.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"0249a92f-4481-4f76-97e7-63d46bb2cec5",Практикум по межкультурной коммуникации и переводу первого иностранного языка (французский),ПМКП 1 ИЯ ФО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"2596357b-0d36-43d8-8c11-723a179bc7da",Практикум по межкультурной коммуникации и переводу первого иностранного языка (французский),ПМКП 1 ИЯ ФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"9e909680-ec59-43c0-b601-7c80e3da7b45",Практикум по постановке голоса и выразительности речи,ППГВР,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"50faea68-0f36-449c-855e-1e7650f69071",Практикум по профилю,ПпП(Зоол),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5c43d027-6b98-4483-af5d-28890665dd59",Практикум по профилю,ПпП(Ген),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"5cf1a403-4692-4ab3-93b7-83af09b8a245",Практикум по профилю,ПпП,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"15cc99ee-8f89-476b-8739-3ec4bd6f5ff0",Практикум по профилю,ПпП(Биох),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"08f59ec4-ba3b-464f-bd17-0516b2f749cb",Практикум по профилю,ПпП(Биоэкол),2021-09-01 00:00:00.000,2022-02-13 00:00:00.000
e72e2391-2986-4e18-b24f-80f2405edf83,Практикум по профилю,ПпП(Физиол),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"03a1444d-95ed-4d84-8a5e-e66645f61199",Практикум по решению олимпиадных задач,ПРОЗ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4e7da5b9-c1b4-4f39-bb4b-47680f0e70a3",Практикум по решению олимпиадных задач по информатике,ПРОЗИ,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
"5756af92-09cb-419b-960d-e5d644939c0e",Практикум по решению олимпиадных задач по элементарной математике,ПРЗ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
d1604c1e-f59e-41a8-a87c-59ccd54eec26,Практикум по формированию темпо-ритмической стороны речи,ППФТРСР,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"60ad7027-1130-485c-a817-d485697629db",Практикум по хроматографии,ПпХ,2022-01-31 00:00:00.000,2022-07-11 00:00:00.000
fd6f48db-a2ad-4f9e-a3c3-ef4605fc6681,Практикум по экономической безопасности организации,ПЭБО ЗФО,2021-09-01 00:00:00.000,2022-02-10 00:00:00.000
"2878c320-9da4-47ed-9828-a126714a49ea",Практикум по экономической безопасности организаций,ПЭБО,2021-09-01 00:00:00.000,2022-02-28 00:00:00.000
d5f384d3-f28c-469b-a0eb-0f26e4fae0ab,Практическая риторика и теория аргументации,Риторика,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"9c9ebd5a-c966-4bb2-ba45-31c32be4ea6e",Практическая риторика и теория аргументации,Риторика,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"89cec15e-75f8-4da5-b12b-13dc5d6d0651",Практическая риторика и теория аргументации,Риторика,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
ac5cd8de-91f4-4039-afb7-124268e727bf,Практические методы экологического мониторинга и контроля,ПМ ЭМ и К,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"6c1fc31d-9dd7-4103-a342-269a94fe310e",Практические методы экологического мониторинга и контроля,ПМ ЭМ и К,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"74b346db-667d-4e73-a5d7-bb3e9cd27471",Практический аудит,ПА,2022-02-21 00:00:00.000,2022-07-14 00:00:00.000
e388ab25-3ce2-4ac6-969e-8a5964072c5b,Практический копирайтинг и маркетинг,Копир,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
d023aa40-5de7-4d0b-8af5-98bd2b10bdcc,Практический курс второго иностранного языка (английский),ПК 2 ИЯ 7,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"93a4602e-d8c6-46ef-8e34-af0072a22947",Практический курс второго иностранного языка (английский),ПК 2 ИЯ 8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
fcd777fa-97d6-40ac-ac38-c3b5d48b2369,Практический курс второго иностранного языка (английский),ПК 2 ИЯ АО 6,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
a8988627-2ceb-4aa5-9edf-1e214764692d,Практический курс второго иностранного языка (английский),ПКИЯ 2,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b7da3faf-3b87-48fd-b34d-965b9f65bb8d,Практический курс второго иностранного языка (английский),ПК 2 ИЯ 4 ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"9a6772b2-f71b-4b38-be1f-50e40d346238",Практический курс второго иностранного языка (английский),ПК 2 ИЯ АО 5,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"0e2a9a4d-e44a-4b1c-8022-2a3860b85a04",Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),4",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"943ad00b-44e7-43fa-b2b7-736a5b789c38",Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),8 сем",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"1b336d4b-cc05-4dcd-bf2d-8cc258baf554",Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),5 сем",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
f8a8b906-3b77-4b17-bee0-f2f960a844af,Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),3",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"0cf4a85c-d40d-4721-82ce-53f1b8df65fd",Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),7 сем",2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"41e8e843-cfb4-4eae-8c4a-6b144f19126c",Практический курс второго иностранного языка (испанский),"ПК2ИЯ(исп),6 сем",2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
af80f825-e903-4209-8d1f-e419eed8b555,Практический курс второго иностранного языка (итальянский),итал.яз ПКИЯ 2,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"129ff447-59aa-439f-9ed1-dd7faa2d437c",Практический курс второго иностранного языка (итальянский),ПК2ИЯ(итал.)6сем,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
faf02d13-8d7c-400b-86cc-0e3348c2c03c,Практический курс второго иностранного языка (итальянский),ПК2ИЯ(итал.)5сем,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4d7bb6dd-f5b0-4329-bae5-683aeab9776a",Практический курс второго иностранного языка (итальянский),ПК2ИЯ(итал.)4сем,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"0cf0829e-b65a-4d51-b753-2d63af08f40b",Практический курс второго иностранного языка (итальянский),ПК 2 ИЯ (ит.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"64fa2d07-877c-4f77-8a04-c321f07dbc41",Практический курс второго иностранного языка (итальянский),ПК 2ИЯ (ит.),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"8a1b65e4-0e24-49bc-952c-5e7e4bdc1135",Практический курс  второго иностранного языка (немецкий),ПК2ИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
eda5bd88-d02d-4574-942a-029727cbdbe8,Практический курс второго иностранного языка (немецкий),ПК 2 ИЯ Н0 7 с,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4b6aa0b1-31cc-451c-aaf7-127971ee60ab",Практический курс второго иностранного языка (немецкий),ПК2ИЯ НО 8с,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
e2bec129-431d-4050-8f46-b2ab97b7c7d3,Практический курс второго иностранного языка (немецкий),ПК2ИЯ ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
abc81e98-feaa-4c30-9864-bd2a3267a4ae,Практический курс второго иностранного языка (немецкий),ПКИЯ2 НО ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4c1bd45c-9cfc-44bc-b4d6-f1cb37015038",Практический курс второго иностранного языка (немецкий),ПКИЯ2 НО ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"9d599473-4810-433f-81cb-ef2906c887b4",Практический курс второго иностранного языка (французский),ПК2ИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
bc1a1780-dee3-4c7b-8bcc-a72e227d3cd5,Практический курс второго иностранного языка (французский),ПКИЯ 2 (фр.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"2d4c0e81-2322-4f24-8958-7d8eb9a16a7b",Практический курс второго иностранного языка (французский),ПК2ИЯ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"5eb790e0-6ae0-4c51-96b1-a7256bae7e68",Практический курс второго иностранного языка (французский),ПК 2 ИЯ (фр),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4546574d-f2a1-4ba5-866a-06770cda19a2",Практический курс второго иностранного языка (французский),ПКИЯ 2 ФО (6),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"21d4e4f0-9fa4-4bc9-8ac1-a777ba77455c",Практический курс второго иностранного языка (французский),ПК 2 ИЯ (фр),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"4d0468b0-7591-4535-b213-db16602b6d96",Практический курс немецкого языка А1. Раннее обучение иностранному языку: немецкий язык в детском саду и начальной школе,ПКА1.РОН,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"3cee9155-783d-4982-b9e8-470c166f4ca3",Практический курс первого иностранного языка (английский),ПК1ИЯАнгл6,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
c81536e6-0f7c-4624-ae6e-4eb462cf97cb,Практический курс первого иностранного языка (английский),ПКИЯ 1 АО (2),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
e387dd43-ff9b-4754-9095-ba8ba6c37da2,Практический курс первого иностранного языка (английский),Л 2021 ПКИЯ 1 АО,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
a97dfcb6-a3b1-4e7f-9bff-0a4046ab1551,Практический курс первого иностранного языка (английский),ПКИЯ 1,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"923f9645-7403-43c7-92fe-7115719d56d0",Практический курс первого иностранного языка (английский),ПК 1 ИЯ АО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
fd94e96b-12ad-41fe-a549-7399b297773d,Практический курс первого иностранного языка (английский),ПКИЯ 1 АО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
c06d86ee-b78c-49b0-8978-c7751469cd93,Практический курс первого иностранного языка (английский) ,ПКИЯ1 Англ 8,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
da0f73fd-7ed8-4bfa-84f0-f98ab3d6c008,Практический курс первого иностранного языка (английский язык)                 ,ПКИЯ (англ.яз.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"86a3ec44-b390-41e3-b5c3-e424bd547f3c",Практический курс  первого иностранного языка (немецкий),ПК1ИЯ НО 6 сем,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
a99d1a7e-6698-48c9-bdb1-e17d633f8484,Практический курс первого иностранного языка (немецкий),ПКИЯ1 НО ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
